IP;BAN_DATE;UNBAN_DATE;REASON
184.168.200.109;1473230701;1475822702;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
184.168.200.110;1474721822;1477313822;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
184.168.200.112;1473777602;1476369607;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.113;1473853382;1476445383;"Паразитный трафик на сайт karat.ck.ua / Parasite traffic on site karat.ck.ua"
184.168.200.117;1473830702;1476422703;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
184.168.200.120;1474600262;1477192263;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.200.121;1472893562;1475485563;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.123;1472575862;1475167862;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
184.168.200.125;1473988262;1476580262;"Паразитный трафик на сайт moyka.top / Parasite traffic on site moyka.top"
184.168.200.127;1474380482;1474985282;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
184.168.200.129;1472468462;1475060463;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.130;1472557562;1475149562;"Паразитный трафик на сайт zoozaa.ru / Parasite traffic on site zoozaa.ru"
184.168.200.131;1473504542;1476096543;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.135;1473507782;1476099783;"Паразитный трафик на сайт stomatolog.ternopil.ua / Parasite traffic on site stomatolog.ternopil.ua"
184.168.200.137;1474538703;1477130704;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
184.168.200.141;1474820522;1474906922;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
184.168.200.151;1474380482;1476972482;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
184.168.200.154;1472394182;1474986183;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
184.168.200.156;1473005822;1475597822;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
184.168.200.161;1473504542;1476096543;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.162;1474814582;1475419382;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
184.168.200.163;1472625482;1475217483;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
184.168.200.169;1474813963;1474900366;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
184.168.200.172;1472888942;1475480942;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
184.168.200.175;1473868383;1476460384;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.178;1474717263;1477309263;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
184.168.200.179;1474359302;1476951303;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.184;1472846403;1475438404;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.186;1472808362;1475400363;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.190;1473394561;1475986562;"Паразитный трафик на сайт e-optika.com.ua / Parasite traffic on site e-optika.com.ua"
184.168.200.192;1474820522;1474906922;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
184.168.200.197;1473786602;1476378602;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
184.168.200.198;1473204962;1475796963;"Паразитный трафик на сайт piletskastudio.com / Parasite traffic on site piletskastudio.com"
184.168.200.207;1473566042;1476158043;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
184.168.200.208;1474223523;1476815524;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
184.168.200.209;1474502043;1477094044;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.200.215;1472710622;1475302623;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.218;1474810803;1474897206;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
184.168.200.219;1474813963;1474900366;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
184.168.200.220;1473786602;1476378602;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
184.168.200.224;1472518442;1475110444;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
184.168.200.230;1473207842;1475799843;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.200.233;1474823582;1474909982;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
184.168.200.234;1473791462;1476383463;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.236;1472829063;1475421063;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
184.168.200.244;1473087902;1475679903;"Паразитный трафик на сайт stomatolog.ternopil.ua / Parasite traffic on site stomatolog.ternopil.ua"
184.168.200.250;1473799142;1476391142;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.224.128;1474741261;1474827662;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
184.168.224.130;1472537162;1475129165;"Паразитный трафик на сайт technofilter.com.ua / Parasite traffic on site technofilter.com.ua"
184.168.224.175;1473093003;1475685003;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.224.227;1473281642;1475873643;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
184.170.149.130;1474803541;1474889941;"Брутфорс атака на сайт meri-meri.com/Brute force attack on site meri-meri.com"
184.172.57.102;1473665222;1476257223;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
184.182.240.24;1474786982;1474873384;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
184.182.240.27;1474387922;1474992723;"Паразитный трафик на сайт helen-harper.com.ua / Parasite traffic on site helen-harper.com.ua"
184.182.240.47;1474387922;1474992723;"Паразитный трафик на сайт helen-harper.com.ua / Parasite traffic on site helen-harper.com.ua"
184.182.240.115;1474812181;1474898582;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
184.186.243.200;1474785662;1474872062;"Брутфорс атака на сайт vycherpno.ck.ua/Brute force attack on site vycherpno.ck.ua"
185.3.134.63;1474175582;1476767582;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.3.134.137;1473483782;1476075783;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.4.72.187;1473639063;1476231063;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.5.97.140;1473874142;1476466142;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.5.98.51;1474721822;1477313822;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
185.5.99.77;1474026662;1476618663;"Паразитный трафик на сайт technofilter.com.ua / Parasite traffic on site technofilter.com.ua"
185.6.127.244;1474807022;1474893422;"Брутфорс атака на сайт sienabud.com/Brute force attack on site sienabud.com"
185.7.72.130;1474104782;1476696782;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
185.10.72.131;1473824282;1476416285;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
185.11.29.142;1474746364;1474832764;"Паразитный трафик на сайт pokupka.lviv.ua / Parasite traffic on site pokupka.lviv.ua"
185.11.49.52;1474634044;1475238844;"Брутфорс атака на сайт zlvcars.com/Brute force attack on site zlvcars.com"
185.11.226.137;1472268002;1474860002;"Брутфорс атака на сайт project.smartlady.com.ua/Brute force attack on site project.smartlady.com.ua"
185.13.36.76;1472547842;1475139842;"Брутфорс атака на сайт vanzzo.net/Brute force attack on site vanzzo.net"
185.14.195.129;1473194162;1475786162;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.130;1472496481;1475088481;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.133;1473465662;1476057662;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.134;1473882542;1476474542;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.137;1472487961;1475079961;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.145;1472472302;1475064302;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.147;1472481482;1475073482;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.152;1472676964;1475268964;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.155;1472481482;1475073482;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.157;1474432922;1475037722;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.161;1474780022;1474866422;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.162;1473233342;1475825342;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.164;1473369122;1475961122;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.167;1472463782;1475055782;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.171;1472417103;1475009103;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.172;1473974222;1476566223;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.174;1473440584;1476032584;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.176;1472829422;1475421422;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.181;1472487961;1475079961;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.183;1473183122;1475775122;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.189;1472676964;1475268964;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.190;1472313362;1474905362;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.194;1474757163;1474843563;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.196;1472463782;1475055782;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.200;1472949903;1475541903;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.210;1472829422;1475421422;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.211;1472925603;1475517603;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.212;1472496481;1475088481;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.214;1472748242;1475340242;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.219;1472702042;1475294042;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.222;1472850062;1475442062;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.223;1473009182;1475601182;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.224;1473031382;1475623382;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.225;1472906102;1475498102;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.230;1472594822;1475186822;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.243;1473054003;1475646003;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.18.29.3;1473865502;1476457504;"Паразитный трафик на сайт yogamama.com.ua / Parasite traffic on site yogamama.com.ua"
185.21.67.10;1474821181;1474907581;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
185.21.133.157;1474737302;1477329302;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
185.22.184.206;1474789382;1474875784;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
185.23.16.176;1473670022;1476262023;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.25.148.40;1472778902;1475370904;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.25.150.100;1473264842;1475856843;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
185.25.150.156;1473073442;1475665442;"Паразитный трафик на сайт tut-cikavo.com / Parasite traffic on site tut-cikavo.com"
185.25.150.181;1472694902;1475286903;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
185.25.150.211;1474417742;1477009743;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.25.150.227;1474307226;1476899227;"Паразитный трафик на сайт karat.ck.ua / Parasite traffic on site karat.ck.ua"
185.26.122.21;1474223523;1476815523;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
185.26.122.23;1473639063;1476231064;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.26.122.24;1474250402;1476842403;"Паразитный трафик на сайт comp.itpc.net.ua / Parasite traffic on site comp.itpc.net.ua"
185.26.122.46;1474587782;1477179783;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.26.122.51;1474303202;1474908003;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.26.122.56;1473241142;1475833142;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
185.26.122.57;1473763382;1476355382;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
185.28.193.95;1474757462;1474843862;"Паразитный трафик на сайт samstroy.net / Parasite traffic on site samstroy.net"
185.30.16.156;1474813963;1474900366;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
185.30.91.142;1474821363;1474907763;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
185.32.188.8;1472487062;1475079062;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.32.189.129;1473380402;1475972402;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
185.33.60.178;1473230701;1475822702;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
185.33.115.226;1474762623;1474849023;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
185.34.48.126;1474786982;1474873384;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
185.36.88.165;1474807504;1474893907;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
185.36.170.7;1474206601;1476798602;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
185.38.14.215;1474818721;1475423521;"Брутфорс атака на сайт helen-harper.com.ua/Brute force attack on site helen-harper.com.ua"
185.38.249.169;1474738863;1474825263;"Паразитный трафик на сайт plod.vn.ua / Parasite traffic on site plod.vn.ua"
185.39.11.18;1473533882;1476125882;"Паразитный трафик на сайт runcom.com.ua / Parasite traffic on site runcom.com.ua"
185.42.36.163;1474788842;1474875243;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
185.43.173.223;1474810622;1474897022;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
185.43.188.191;1474625342;1475230142;"Брутфорс атака на сайт data-hub.com.ua/Brute force attack on site data-hub.com.ua"
185.44.14.13;1474797842;1475402642;"Брутфорс атака на сайт sultan-gardens.com/Brute force attack on site sultan-gardens.com"
185.44.215.246;1473681543;1476273543;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
185.46.222.188;1474586883;1475191683;"Паразитный трафик на сайт technofilter.com.ua / Parasite traffic on site technofilter.com.ua"
185.50.229.160;1474823582;1474909982;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
185.53.70.52;1474479182;1477071183;"Паразитный трафик на сайт xn----7sbabeje2aj9agks0a5q.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----7sbabeje2aj9agks0a5q.xn--80adi0aoagldk8i.pp.ua"
185.54.179.43;1474804922;1474891324;"Брутфорс атака на сайт olegshpachuk.com/Brute force attack on site olegshpachuk.com"
185.56.175.154;1474479483;1477071483;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
185.59.60.8;1474820522;1474906922;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
185.63.216.205;1474745342;1474831742;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
185.66.175.248;1472496662;1475088663;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
185.66.200.25;1473701102;1476293102;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.70.101.66;1473406142;1475998143;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.70.184.145;1472628061;1475220061;"Брутфорс атака на сайт macdays.ru/Brute force attack on site macdays.ru"
185.75.0.252;1474803482;1474889883;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.81.156.250;1473131221;1475723221;"Брутфорс атака на сайт syndychok-podarkov.com.ua/Brute force attack on site syndychok-podarkov.com.ua"
185.81.158.219;1474481343;1475086143;"Брутфорс атака на сайт tamira.in.ua/Brute force attack on site tamira.in.ua"
185.82.221.142;1472797441;1475389441;"Брутфорс атака на сайт dicktanty.ru/Brute force attack on site dicktanty.ru"
185.84.91.168;1474802703;1474889104;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
185.85.190.34;1473823382;1476415383;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
185.85.204.187;1474823582;1474909982;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
185.85.239.201;1472603822;1475195823;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.86.77.155;1474295643;1476887643;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
185.88.25.78;1474818901;1474905302;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
185.93.195.125;1474514402;1477106402;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
185.98.6.112;1472926442;1475518442;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
185.98.6.116;1474014182;1476606183;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.98.6.134;1473509402;1476101403;"Паразитный трафик на сайт runcom.com.ua / Parasite traffic on site runcom.com.ua"
185.98.90.207;1474804922;1474891324;"Брутфорс атака на сайт olegshpachuk.com/Brute force attack on site olegshpachuk.com"
185.100.85.236;1473529202;1476121202;"Брутфорс атака на сайт helen-harper.com.ua/Brute force attack on site helen-harper.com.ua"
185.100.86.167;1474797902;1477389902;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.100.87.82;1474498322;1477090322;"Брутфорс атака на сайт eliteonix.com/Brute force attack on site eliteonix.com"
185.100.87.139;1473466862;1476058862;"Брутфорс атака на сайт eliteonix.com/Brute force attack on site eliteonix.com"
185.103.166.7;1474799042;1474885442;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
185.104.217.148;1474680545;1477272545;"Брутфорс атака на сайт midori.kiev.ua/Brute force attack on site midori.kiev.ua"
185.104.217.159;1473261002;1475853002;"Брутфорс атака на сайт avon-baranova.ru/Brute force attack on site avon-baranova.ru"
185.104.217.169;1473829682;1476421683;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.104.217.187;1474680545;1477272545;"Брутфорс атака на сайт midori.kiev.ua/Brute force attack on site midori.kiev.ua"
185.104.217.206;1472960342;1475552345;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.104.217.220;1473891902;1476483902;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.104.217.242;1474557242;1477149242;"Брутфорс атака на сайт midori.kiev.ua/Brute force attack on site midori.kiev.ua"
185.104.217.253;1474071782;1476663782;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.107.24.76;1474744681;1474831081;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.107.25.43;1474756442;1474842843;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.107.25.189;1474756442;1474842843;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.107.25.204;1474756442;1474842843;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.107.25.213;1474757462;1474843863;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.107.25.230;1474757462;1474843862;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.107.25.247;1474756442;1474842843;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.110.132.87;1474692781;1475297581;"Подбор паролей по SSH на сервер S16 / Brute force passwords using SSH on server S16"
185.110.132.201;1473058742;1475650742;"Подбор паролей по SSH на сервер PS3 / Brute force passwords using SSH on server PS3"
185.117.152.24;1474038602;1476630603;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
185.120.133.192;1474743361;1474829762;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
185.124.152.38;1474797842;1474884242;"Брутфорс атака на сайт sultan-gardens.com/Brute force attack on site sultan-gardens.com"
185.124.154.249;1474800361;1474886762;"Брутфорс атака на сайт footbet.pro/Brute force attack on site footbet.pro"
185.124.189.26;1474466762;1475071562;"Брутфорс атака на сайт stroimateriali-pmr.com/Brute force attack on site stroimateriali-pmr.com"
185.128.41.46;1474489022;1475093822;"Подбор паролей по SSH на сервер S12 / Brute force passwords using SSH on server S12"
185.129.62.63;1474818721;1477410722;"Брутфорс атака на сайт helen-harper.com.ua/Brute force attack on site helen-harper.com.ua"
185.129.148.17;1473885301;1476477301;"Брутфорс атака на сайт spektr-decorum.ru/Brute force attack on site spektr-decorum.ru"
185.129.248.141;1474260422;1476852423;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
185.130.6.5;1474821722;1474908122;"Подбор паролей по FTP на сервер S13 / Brute force passwords using FTP on server S13"
185.135.90.35;1473577082;1476169083;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
185.142.236.245;1472630642;1475222642;"Брутфорс атака на сайт default.ps3.thehost.com.ua/Brute force attack on site default.ps3.thehost.com.ua"
185.143.228.205;1474498862;1477090862;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.143.230.184;1472790664;1475382664;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.145.36.49;1473972841;1476564842;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.145.37.152;1473829682;1476421683;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.145.37.231;1473465721;1476057722;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.145.38.53;1473961262;1476553262;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.145.38.57;1474605182;1477197182;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.145.39.206;1473829682;1476421683;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.145.67.181;1472686621;1475278622;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.145.67.232;1473916922;1476508922;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.150.154.36;1474594142;1475198942;"Брутфорс атака на сайт domstroi.org/Brute force attack on site domstroi.org"
185.151.57.153;1473829682;1476421683;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.151.58.13;1473490923;1476082923;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.151.58.26;1474330622;1476922622;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.151.59.94;1472852522;1475444522;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.152.197.233;1474743361;1474829762;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
185.158.100.238;1474678022;1477270022;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.101.204;1473484442;1476076442;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.158.102.237;1473804541;1476396542;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.103.203;1473744901;1476336902;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.104.238;1474432982;1477024982;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.105.206;1474520282;1477112282;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.106.206;1473285782;1475877782;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.106.215;1472960342;1475552344;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.107.207;1474498862;1477090862;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.116.204;1472770621;1475362621;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.116.238;1474408323;1477000323;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.118.205;1474498862;1477090862;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.118.210;1473983642;1476575642;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
185.158.120.204;1474590242;1477182242;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
185.158.120.229;1473026461;1475618462;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
